Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Azerbaijan,AZE,EURO,UMC,2023,10,65+,0
Azerbaijan,AZE,EURO,UMC,2024,6,15_64,
Azerbaijan,AZE,EURO,UMC,2024,7,5_14,
Azerbaijan,AZE,EURO,UMC,2024,11,0_4,
Azerbaijan,AZE,EURO,UMC,2024,12,15_64,
Azerbaijan,AZE,EURO,UMC,2020,1,65+,
Azerbaijan,AZE,EURO,UMC,2020,2,65+,
Azerbaijan,AZE,EURO,UMC,2020,4,5_14,0
Azerbaijan,AZE,EURO,UMC,2020,5,5_14,0
Azerbaijan,AZE,EURO,UMC,2020,6,15_64,0
Azerbaijan,AZE,EURO,UMC,2020,12,0_4,
Azerbaijan,AZE,EURO,UMC,2021,8,65+,0
Azerbaijan,AZE,EURO,UMC,2021,12,0_4,
Azerbaijan,AZE,EURO,UMC,2022,2,65+,0
Azerbaijan,AZE,EURO,UMC,2022,5,0_4,
Azerbaijan,AZE,EURO,UMC,2022,6,0_4,
Azerbaijan,AZE,EURO,UMC,2022,6,65+,0
Azerbaijan,AZE,EURO,UMC,2022,7,65+,0
Azerbaijan,AZE,EURO,UMC,2022,8,5_14,0
Azerbaijan,AZE,EURO,UMC,2022,9,15_64,0
Azerbaijan,AZE,EURO,UMC,2022,10,15_64,0
Azerbaijan,AZE,EURO,UMC,2022,12,0_4,
Azerbaijan,AZE,EURO,UMC,2023,1,65+,0
Azerbaijan,AZE,EURO,UMC,2023,2,5_14,0
Azerbaijan,AZE,EURO,UMC,2023,4,65+,0
Azerbaijan,AZE,EURO,UMC,2023,5,0_4,
Azerbaijan,AZE,EURO,UMC,2023,5,65+,0
Azerbaijan,AZE,EURO,UMC,2023,6,0_4,
Azerbaijan,AZE,EURO,UMC,2023,6,5_14,0
Azerbaijan,AZE,EURO,UMC,2023,7,5_14,0
Azerbaijan,AZE,EURO,UMC,2023,8,15_64,0
Azerbaijan,AZE,EURO,UMC,2024,1,15_64,
Azerbaijan,AZE,EURO,UMC,2024,2,15_64,
Azerbaijan,AZE,EURO,UMC,2024,3,5_14,
Azerbaijan,AZE,EURO,UMC,2024,4,5_14,
Azerbaijan,AZE,EURO,UMC,2024,5,15_64,
Azerbaijan,AZE,EURO,UMC,2020,9,65+,0
Azerbaijan,AZE,EURO,UMC,2020,10,5_14,0
Azerbaijan,AZE,EURO,UMC,2020,10,65+,0
Azerbaijan,AZE,EURO,UMC,2021,3,5_14,0
Azerbaijan,AZE,EURO,UMC,2021,3,65+,0
Azerbaijan,AZE,EURO,UMC,2021,7,15_64,0
Azerbaijan,AZE,EURO,UMC,2021,11,15_64,0
Azerbaijan,AZE,EURO,UMC,2021,12,15_64,0
Azerbaijan,AZE,EURO,UMC,2022,1,15_64,0
Azerbaijan,AZE,EURO,UMC,2022,4,15_64,0
Azerbaijan,AZE,EURO,UMC,2022,5,15_64,0
Azerbaijan,AZE,EURO,UMC,2023,3,15_64,0
Azerbaijan,AZE,EURO,UMC,2023,11,5_14,0
Azerbaijan,AZE,EURO,UMC,2023,11,65+,0
Azerbaijan,AZE,EURO,UMC,2023,12,0_4,
Azerbaijan,AZE,EURO,UMC,2024,4,65+,
Azerbaijan,AZE,EURO,UMC,2024,7,0_4,
Azerbaijan,AZE,EURO,UMC,2024,8,0_4,
Azerbaijan,AZE,EURO,UMC,2024,9,0_4,
Azerbaijan,AZE,EURO,UMC,2024,10,5_14,
Azerbaijan,AZE,EURO,UMC,2024,10,65+,
Azerbaijan,AZE,EURO,UMC,2024,11,5_14,
Azerbaijan,AZE,EURO,UMC,2024,11,65+,
Azerbaijan,AZE,EURO,UMC,2025,1,5_14,
Azerbaijan,AZE,EURO,UMC,2025,1,65+,
Azerbaijan,AZE,EURO,UMC,2020,1,5_14,
Azerbaijan,AZE,EURO,UMC,2020,2,5_14,
Azerbaijan,AZE,EURO,UMC,2020,4,65+,0
Azerbaijan,AZE,EURO,UMC,2020,5,65+,0
Azerbaijan,AZE,EURO,UMC,2020,6,0_4,0
Azerbaijan,AZE,EURO,UMC,2020,6,5_14,
Azerbaijan,AZE,EURO,UMC,2020,7,0_4,0
Azerbaijan,AZE,EURO,UMC,2020,8,15_64,0
Azerbaijan,AZE,EURO,UMC,2020,11,0_4,
Azerbaijan,AZE,EURO,UMC,2021,1,0_4,
Azerbaijan,AZE,EURO,UMC,2021,1,5_14,0
Azerbaijan,AZE,EURO,UMC,2021,2,0_4,
Azerbaijan,AZE,EURO,UMC,2021,2,15_64,0
Azerbaijan,AZE,EURO,UMC,2021,3,0_4,
Azerbaijan,AZE,EURO,UMC,2021,4,0_4,
Azerbaijan,AZE,EURO,UMC,2021,4,5_14,0
Azerbaijan,AZE,EURO,UMC,2021,5,5_14,0
Azerbaijan,AZE,EURO,UMC,2021,6,15_64,0
Azerbaijan,AZE,EURO,UMC,2022,1,0_4,
Azerbaijan,AZE,EURO,UMC,2022,2,0_4,
Azerbaijan,AZE,EURO,UMC,2022,3,0_4,
Azerbaijan,AZE,EURO,UMC,2022,4,0_4,
Azerbaijan,AZE,EURO,UMC,2022,8,65+,0
Azerbaijan,AZE,EURO,UMC,2023,1,0_4,
Azerbaijan,AZE,EURO,UMC,2023,2,65+,0
Azerbaijan,AZE,EURO,UMC,2023,3,0_4,
Azerbaijan,AZE,EURO,UMC,2023,6,65+,0
Azerbaijan,AZE,EURO,UMC,2023,7,65+,0
Azerbaijan,AZE,EURO,UMC,2023,8,5_14,0
Azerbaijan,AZE,EURO,UMC,2023,9,15_64,0
Azerbaijan,AZE,EURO,UMC,2023,10,15_64,0
Azerbaijan,AZE,EURO,UMC,2023,12,15_64,
Azerbaijan,AZE,EURO,UMC,2024,2,5_14,
Azerbaijan,AZE,EURO,UMC,2024,3,65+,
Azerbaijan,AZE,EURO,UMC,2024,5,5_14,
Azerbaijan,AZE,EURO,UMC,2024,6,5_14,
Azerbaijan,AZE,EURO,UMC,2024,7,15_64,
Azerbaijan,AZE,EURO,UMC,2024,8,15_64,
Azerbaijan,AZE,EURO,UMC,2024,9,15_64,
Azerbaijan,AZE,EURO,UMC,2020,3,15_64,0
Azerbaijan,AZE,EURO,UMC,2020,11,5_14,0
Azerbaijan,AZE,EURO,UMC,2020,11,65+,0
Azerbaijan,AZE,EURO,UMC,2020,12,5_14,0
Azerbaijan,AZE,EURO,UMC,2020,12,65+,0
Azerbaijan,AZE,EURO,UMC,2021,9,5_14,0
Azerbaijan,AZE,EURO,UMC,2021,9,65+,0
Azerbaijan,AZE,EURO,UMC,2021,10,0_4,
Azerbaijan,AZE,EURO,UMC,2021,10,5_14,0
Azerbaijan,AZE,EURO,UMC,2021,10,65+,0
Azerbaijan,AZE,EURO,UMC,2021,11,0_4,
Azerbaijan,AZE,EURO,UMC,2022,3,5_14,0
Azerbaijan,AZE,EURO,UMC,2022,3,65+,0
Azerbaijan,AZE,EURO,UMC,2022,7,15_64,0
Azerbaijan,AZE,EURO,UMC,2022,10,0_4,
Azerbaijan,AZE,EURO,UMC,2022,11,0_4,
Azerbaijan,AZE,EURO,UMC,2022,11,15_64,0
Azerbaijan,AZE,EURO,UMC,2022,12,15_64,0
Azerbaijan,AZE,EURO,UMC,2023,1,15_64,0
Azerbaijan,AZE,EURO,UMC,2023,2,0_4,
Azerbaijan,AZE,EURO,UMC,2023,4,0_4,
Azerbaijan,AZE,EURO,UMC,2023,4,15_64,0
Azerbaijan,AZE,EURO,UMC,2023,5,15_64,0
Azerbaijan,AZE,EURO,UMC,2023,10,0_4,
Azerbaijan,AZE,EURO,UMC,2023,11,0_4,
Azerbaijan,AZE,EURO,UMC,2024,1,0_4,
Azerbaijan,AZE,EURO,UMC,2024,2,0_4,
Azerbaijan,AZE,EURO,UMC,2024,5,0_4,
Azerbaijan,AZE,EURO,UMC,2024,6,0_4,
Azerbaijan,AZE,EURO,UMC,2024,12,5_14,
Azerbaijan,AZE,EURO,UMC,2024,12,65+,
Azerbaijan,AZE,EURO,UMC,2025,12,5_14,
Azerbaijan,AZE,EURO,UMC,2025,12,65+,
Bahamas,BHS,AMRO,HIC,2020,1,0_4,
Bahamas,BHS,AMRO,HIC,2020,3,15_64,0
Bahamas,BHS,AMRO,HIC,2020,9,5_14,1
Bahamas,BHS,AMRO,HIC,2020,9,65+,27
Bahamas,BHS,AMRO,HIC,2020,10,65+,33
Bahamas,BHS,AMRO,HIC,2021,2,5_14,0
Bahamas,BHS,AMRO,HIC,2021,4,15_64,19
Bahamas,BHS,AMRO,HIC,2021,6,15_64,20
Bahamas,BHS,AMRO,HIC,2021,6,5_14,0
Bahamas,BHS,AMRO,HIC,2021,7,5_14,0
Bahamas,BHS,AMRO,HIC,2021,8,15_64,105
Bahamas,BHS,AMRO,HIC,2021,9,0_4,0
Bahamas,BHS,AMRO,HIC,2022,1,5_14,0
Bahamas,BHS,AMRO,HIC,2022,4,0_4,
Bahamas,BHS,AMRO,HIC,2022,5,5_14,
Bahamas,BHS,AMRO,HIC,2022,7,15_64,
Bahamas,BHS,AMRO,HIC,2022,8,15_64,
Bahamas,BHS,AMRO,HIC,2022,9,15_64,
Bahamas,BHS,AMRO,HIC,2022,10,0_4,
Bahamas,BHS,AMRO,HIC,2022,11,0_4,
Bahamas,BHS,AMRO,HIC,2023,1,0_4,
Bahamas,BHS,AMRO,HIC,2023,2,0_4,
Bahamas,BHS,AMRO,HIC,2023,3,0_4,
Bahamas,BHS,AMRO,HIC,2023,4,0_4,
Bahamas,BHS,AMRO,HIC,2023,7,15_64,
Bahamas,BHS,AMRO,HIC,2023,8,15_64,
Bahamas,BHS,AMRO,HIC,2023,9,15_64,
Bahamas,BHS,AMRO,HIC,2024,1,15_64,1
Bahamas,BHS,AMRO,HIC,2024,7,65+,0
Bahamas,BHS,AMRO,HIC,2024,12,5_14,
Bahamas,BHS,AMRO,HIC,2024,12,65+,
Bahamas,BHS,AMRO,HIC,2025,12,5_14,
Bahamas,BHS,AMRO,HIC,2020,10,15_64,35
Bahamas,BHS,AMRO,HIC,2021,1,15_64,4
Bahamas,BHS,AMRO,HIC,2021,3,0_4,0
Bahamas,BHS,AMRO,HIC,2021,4,65+,19
Bahamas,BHS,AMRO,HIC,2021,6,65+,14
Bahamas,BHS,AMRO,HIC,2021,11,5_14,0
Bahamas,BHS,AMRO,HIC,2021,11,65+,5
Bahamas,BHS,AMRO,HIC,2021,12,5_14,0
Bahamas,BHS,AMRO,HIC,2022,6,5_14,
Bahamas,BHS,AMRO,HIC,2022,12,5_14,
Bahamas,BHS,AMRO,HIC,2023,5,5_14,
Bahamas,BHS,AMRO,HIC,2023,6,5_14,
Bahamas,BHS,AMRO,HIC,2023,8,65+,
Bahamas,BHS,AMRO,HIC,2023,9,65+,
Bahamas,BHS,AMRO,HIC,2023,11,0_4,0
Bahamas,BHS,AMRO,HIC,2023,12,0_4,0
Bahamas,BHS,AMRO,HIC,2024,1,0_4,0
Bahamas,BHS,AMRO,HIC,2024,1,65+,1
Bahamas,BHS,AMRO,HIC,2024,3,0_4,0
Bahamas,BHS,AMRO,HIC,2024,6,65+,0
Bahamas,BHS,AMRO,HIC,2024,9,15_64,
Bahamas,BHS,AMRO,HIC,2020,5,15_64,0
Bahamas,BHS,AMRO,HIC,2020,6,15_64,1
Bahamas,BHS,AMRO,HIC,2020,7,0_4,0
Bahamas,BHS,AMRO,HIC,2020,7,5_14,0
Bahamas,BHS,AMRO,HIC,2020,8,15_64,25
Bahamas,BHS,AMRO,HIC,2020,8,65+,8
Bahamas,BHS,AMRO,HIC,2020,11,65+,4
Bahamas,BHS,AMRO,HIC,2020,12,65+,1
Bahamas,BHS,AMRO,HIC,2021,4,5_14,0
Bahamas,BHS,AMRO,HIC,2021,5,5_14,0
Bahamas,BHS,AMRO,HIC,2021,7,15_64,54
Bahamas,BHS,AMRO,HIC,2021,11,15_64,10
Bahamas,BHS,AMRO,HIC,2021,12,15_64,16
Bahamas,BHS,AMRO,HIC,2022,2,65+,0
Bahamas,BHS,AMRO,HIC,2022,7,65+,
Bahamas,BHS,AMRO,HIC,2022,8,65+,
Bahamas,BHS,AMRO,HIC,2022,9,65+,
Bahamas,BHS,AMRO,HIC,2022,12,0_4,
Bahamas,BHS,AMRO,HIC,2023,6,0_4,
Bahamas,BHS,AMRO,HIC,2023,7,65+,
Bahamas,BHS,AMRO,HIC,2023,12,15_64,0
Bahamas,BHS,AMRO,HIC,2024,2,0_4,0
Bahamas,BHS,AMRO,HIC,2024,2,5_14,0
Bahamas,BHS,AMRO,HIC,2024,3,15_64,0
Bahamas,BHS,AMRO,HIC,2024,4,0_4,0
Bahamas,BHS,AMRO,HIC,2024,4,5_14,0
Bahamas,BHS,AMRO,HIC,2024,5,0_4,0
Bahamas,BHS,AMRO,HIC,2024,5,5_14,0
Bahamas,BHS,AMRO,HIC,2024,8,15_64,
Bahamas,BHS,AMRO,HIC,2024,10,5_14,
Bahamas,BHS,AMRO,HIC,2025,1,5_14,
Bahamas,BHS,AMRO,HIC,2020,1,5_14,
Bahamas,BHS,AMRO,HIC,2020,2,5_14,
Bahamas,BHS,AMRO,HIC,2020,4,65+,12
Bahamas,BHS,AMRO,HIC,2020,8,0_4,1
Bahamas,BHS,AMRO,HIC,2020,11,0_4,
Bahamas,BHS,AMRO,HIC,2020,11,5_14,0
Bahamas,BHS,AMRO,HIC,2020,12,0_4,0
Bahamas,BHS,AMRO,HIC,2020,12,5_14,0
Bahamas,BHS,AMRO,HIC,2021,1,0_4,0
Bahamas,BHS,AMRO,HIC,2021,1,65+,1
Bahamas,BHS,AMRO,HIC,2021,2,65+,2
Bahamas,BHS,AMRO,HIC,2021,5,0_4,0
Bahamas,BHS,AMRO,HIC,2021,5,15_64,15
Bahamas,BHS,AMRO,HIC,2021,6,0_4,1
Bahamas,BHS,AMRO,HIC,2021,8,65+,52
Bahamas,BHS,AMRO,HIC,2021,9,65+,79
Bahamas,BHS,AMRO,HIC,2021,10,15_64,38
Bahamas,BHS,AMRO,HIC,2021,10,5_14,0
Bahamas,BHS,AMRO,HIC,2022,1,65+,22
Bahamas,BHS,AMRO,HIC,2022,3,0_4,
Bahamas,BHS,AMRO,HIC,2022,3,5_14,
Bahamas,BHS,AMRO,HIC,2022,4,15_64,
Bahamas,BHS,AMRO,HIC,2022,4,5_14,
Bahamas,BHS,AMRO,HIC,2022,10,15_64,
Bahamas,BHS,AMRO,HIC,2022,11,15_64,
Bahamas,BHS,AMRO,HIC,2023,1,15_64,
Bahamas,BHS,AMRO,HIC,2023,1,5_14,
Bahamas,BHS,AMRO,HIC,2023,2,15_64,
Bahamas,BHS,AMRO,HIC,2023,2,5_14,
Bahamas,BHS,AMRO,HIC,2023,3,15_64,
Bahamas,BHS,AMRO,HIC,2023,3,5_14,
Bahamas,BHS,AMRO,HIC,2023,4,15_64,
Bahamas,BHS,AMRO,HIC,2023,4,5_14,
Bahamas,BHS,AMRO,HIC,2023,11,65+,0
Bahamas,BHS,AMRO,HIC,2023,12,65+,0
Bahamas,BHS,AMRO,HIC,2024,8,65+,
Bahamas,BHS,AMRO,HIC,2024,9,65+,
Bahamas,BHS,AMRO,HIC,2024,10,0_4,
Bahamas,BHS,AMRO,HIC,2024,11,0_4,
Bahamas,BHS,AMRO,HIC,2024,11,5_14,
Bahamas,BHS,AMRO,HIC,2025,1,0_4,
Bahamas,BHS,AMRO,HIC,2020,1,65+,
Bahamas,BHS,AMRO,HIC,2020,2,65+,
Bahamas,BHS,AMRO,HIC,2020,3,5_14,
Bahamas,BHS,AMRO,HIC,2020,4,5_14,0
Bahamas,BHS,AMRO,HIC,2020,5,65+,0
Bahamas,BHS,AMRO,HIC,2020,9,0_4,1
Bahamas,BHS,AMRO,HIC,2020,11,15_64,3
Bahamas,BHS,AMRO,HIC,2021,2,0_4,0
Bahamas,BHS,AMRO,HIC,2021,7,0_4,0
Bahamas,BHS,AMRO,HIC,2022,3,15_64,
Bahamas,BHS,AMRO,HIC,2022,10,5_14,
Bahamas,BHS,AMRO,HIC,2022,10,65+,
Bahamas,BHS,AMRO,HIC,2022,11,5_14,
Bahamas,BHS,AMRO,HIC,2022,11,65+,
Bahamas,BHS,AMRO,HIC,2023,4,65+,
Bahamas,BHS,AMRO,HIC,2023,10,0_4,0
Bahamas,BHS,AMRO,HIC,2024,1,5_14,0
Bahamas,BHS,AMRO,HIC,2024,3,5_14,0
Bahamas,BHS,AMRO,HIC,2024,3,65+,0
Bahamas,BHS,AMRO,HIC,2024,6,0_4,0
Bahamas,BHS,AMRO,HIC,2024,7,0_4,0
Bahamas,BHS,AMRO,HIC,2024,10,15_64,
Bahamas,BHS,AMRO,HIC,2024,11,15_64,
Bahamas,BHS,AMRO,HIC,2020,1,15_64,
Bahamas,BHS,AMRO,HIC,2020,3,0_4,
Bahamas,BHS,AMRO,HIC,2020,4,0_4,
Bahamas,BHS,AMRO,HIC,2020,10,5_14,0
Bahamas,BHS,AMRO,HIC,2021,1,5_14,1
Bahamas,BHS,AMRO,HIC,2021,3,5_14,0
Bahamas,BHS,AMRO,HIC,2021,8,5_14,0
Bahamas,BHS,AMRO,HIC,2021,9,15_64,107
Bahamas,BHS,AMRO,HIC,2021,10,65+,26
Bahamas,BHS,AMRO,HIC,2021,11,0_4,0
Bahamas,BHS,AMRO,HIC,2021,12,0_4,0
Bahamas,BHS,AMRO,HIC,2022,1,0_4,0
Bahamas,BHS,AMRO,HIC,2022,3,65+,
Bahamas,BHS,AMRO,HIC,2022,4,65+,
Bahamas,BHS,AMRO,HIC,2022,5,0_4,
Bahamas,BHS,AMRO,HIC,2022,6,0_4,
Bahamas,BHS,AMRO,HIC,2022,12,15_64,
Bahamas,BHS,AMRO,HIC,2023,1,65+,
Bahamas,BHS,AMRO,HIC,2023,2,65+,
Bahamas,BHS,AMRO,HIC,2023,3,65+,
Bahamas,BHS,AMRO,HIC,2023,5,0_4,
Bahamas,BHS,AMRO,HIC,2023,11,5_14,0
Bahamas,BHS,AMRO,HIC,2023,12,5_14,0
Bahamas,BHS,AMRO,HIC,2024,2,15_64,0
Bahamas,BHS,AMRO,HIC,2024,4,15_64,0
Bahamas,BHS,AMRO,HIC,2024,5,15_64,0
Bahamas,BHS,AMRO,HIC,2024,8,5_14,
Bahamas,BHS,AMRO,HIC,2024,9,5_14,
Bahamas,BHS,AMRO,HIC,2024,10,65+,
Bahamas,BHS,AMRO,HIC,2024,11,65+,
Bahamas,BHS,AMRO,HIC,2024,12,0_4,
Bahamas,BHS,AMRO,HIC,2025,1,15_64,
Bahamas,BHS,AMRO,HIC,2025,12,0_4,
Bahamas,BHS,AMRO,HIC,2020,2,15_64,
Bahamas,BHS,AMRO,HIC,2020,6,65+,
Bahamas,BHS,AMRO,HIC,2020,7,65+,3
Bahamas,BHS,AMRO,HIC,2020,9,15_64,42
Bahamas,BHS,AMRO,HIC,2020,10,0_4,0
Bahamas,BHS,AMRO,HIC,2020,12,15_64,5
Bahamas,BHS,AMRO,HIC,2021,2,15_64,6
Bahamas,BHS,AMRO,HIC,2021,4,0_4,1
Bahamas,BHS,AMRO,HIC,2021,7,65+,27
Bahamas,BHS,AMRO,HIC,2021,8,0_4,0
Bahamas,BHS,AMRO,HIC,2021,9,5_14,1
Bahamas,BHS,AMRO,HIC,2021,10,0_4,1
Bahamas,BHS,AMRO,HIC,2022,2,0_4,0
Bahamas,BHS,AMRO,HIC,2022,2,15_64,1
Bahamas,BHS,AMRO,HIC,2022,2,5_14,0
Bahamas,BHS,AMRO,HIC,2022,5,15_64,
Bahamas,BHS,AMRO,HIC,2022,6,15_64,
Bahamas,BHS,AMRO,HIC,2022,7,5_14,
Bahamas,BHS,AMRO,HIC,2022,8,5_14,
Bahamas,BHS,AMRO,HIC,2022,9,5_14,
Bahamas,BHS,AMRO,HIC,2023,5,15_64,
Bahamas,BHS,AMRO,HIC,2023,6,15_64,
Bahamas,BHS,AMRO,HIC,2023,7,5_14,
Bahamas,BHS,AMRO,HIC,2023,8,5_14,
Bahamas,BHS,AMRO,HIC,2023,10,65+,1
Bahamas,BHS,AMRO,HIC,2024,2,65+,0
Bahamas,BHS,AMRO,HIC,2024,4,65+,0
Bahamas,BHS,AMRO,HIC,2024,5,65+,0
Bahamas,BHS,AMRO,HIC,2024,8,0_4,
Bahamas,BHS,AMRO,HIC,2024,9,0_4,
Bahamas,BHS,AMRO,HIC,2024,12,15_64,
Bahamas,BHS,AMRO,HIC,2025,1,65+,
Bahamas,BHS,AMRO,HIC,2025,12,15_64,
Bahamas,BHS,AMRO,HIC,2020,2,0_4,
Bahamas,BHS,AMRO,HIC,2020,3,65+,
Bahamas,BHS,AMRO,HIC,2020,4,15_64,10
Bahamas,BHS,AMRO,HIC,2020,5,0_4,
Bahamas,BHS,AMRO,HIC,2020,5,5_14,
Bahamas,BHS,AMRO,HIC,2020,6,0_4,
Bahamas,BHS,AMRO,HIC,2020,6,5_14,
Bahamas,BHS,AMRO,HIC,2020,7,15_64,2
Bahamas,BHS,AMRO,HIC,2020,8,5_14,0
Bahamas,BHS,AMRO,HIC,2021,3,15_64,7
Bahamas,BHS,AMRO,HIC,2021,3,65+,13
Bahamas,BHS,AMRO,HIC,2021,5,65+,11
Bahamas,BHS,AMRO,HIC,2021,12,65+,3
Bahamas,BHS,AMRO,HIC,2022,1,15_64,26
Bahamas,BHS,AMRO,HIC,2022,5,65+,
Bahamas,BHS,AMRO,HIC,2022,6,65+,
Bahamas,BHS,AMRO,HIC,2022,7,0_4,
Bahamas,BHS,AMRO,HIC,2022,8,0_4,
Bahamas,BHS,AMRO,HIC,2022,9,0_4,
Bahamas,BHS,AMRO,HIC,2022,12,65+,
Bahamas,BHS,AMRO,HIC,2023,5,65+,
Bahamas,BHS,AMRO,HIC,2023,6,65+,
Bahamas,BHS,AMRO,HIC,2023,7,0_4,
Bahamas,BHS,AMRO,HIC,2023,8,0_4,
Bahamas,BHS,AMRO,HIC,2023,9,0_4,
Bahamas,BHS,AMRO,HIC,2023,9,5_14,
Bahamas,BHS,AMRO,HIC,2023,10,15_64,0
Bahamas,BHS,AMRO,HIC,2023,10,5_14,0
Bahamas,BHS,AMRO,HIC,2023,11,15_64,1
Bahamas,BHS,AMRO,HIC,2024,6,15_64,0
Bahamas,BHS,AMRO,HIC,2024,6,5_14,0
Bahamas,BHS,AMRO,HIC,2024,7,15_64,0
Bahamas,BHS,AMRO,HIC,2024,7,5_14,0
Bahamas,BHS,AMRO,HIC,2025,12,65+,
Bahrain,BHR,EMRO,HIC,2020,1,65+,
Bahrain,BHR,EMRO,HIC,2020,2,15_64,0
Bahrain,BHR,EMRO,HIC,2020,2,5_14,0
Bahrain,BHR,EMRO,HIC,2020,4,15_64,3
Bahrain,BHR,EMRO,HIC,2020,4,5_14,0
Bahrain,BHR,EMRO,HIC,2020,5,15_64,6
Bahrain,BHR,EMRO,HIC,2020,5,5_14,0
Bahrain,BHR,EMRO,HIC,2020,8,15_64,28
Bahrain,BHR,EMRO,HIC,2021,9,0_4,0
Bahrain,BHR,EMRO,HIC,2021,10,0_4,0
Bahrain,BHR,EMRO,HIC,2022,2,65+,32
Bahrain,BHR,EMRO,HIC,2022,5,65+,8
Bahrain,BHR,EMRO,HIC,2022,8,0_4,0
Bahrain,BHR,EMRO,HIC,2022,8,5_14,0
Bahrain,BHR,EMRO,HIC,2022,10,15_64,4
Bahrain,BHR,EMRO,HIC,2022,11,15_64,2
Bahrain,BHR,EMRO,HIC,2023,2,0_4,0
Bahrain,BHR,EMRO,HIC,2023,2,5_14,0
Bahrain,BHR,EMRO,HIC,2023,5,65+,0
Bahrain,BHR,EMRO,HIC,2023,6,0_4,0
Bahrain,BHR,EMRO,HIC,2023,6,5_14,0
Bahrain,BHR,EMRO,HIC,2023,7,15_64,0
Bahrain,BHR,EMRO,HIC,2023,7,5_14,0
Bahrain,BHR,EMRO,HIC,2023,10,15_64,
Bahrain,BHR,EMRO,HIC,2023,10,5_14,
Bahrain,BHR,EMRO,HIC,2023,11,15_64,
Bahrain,BHR,EMRO,HIC,2024,1,0_4,
Bahrain,BHR,EMRO,HIC,2024,1,5_14,
Bahrain,BHR,EMRO,HIC,2024,2,15_64,
Bahrain,BHR,EMRO,HIC,2024,2,5_14,
Bahrain,BHR,EMRO,HIC,2024,5,15_64,
Bahrain,BHR,EMRO,HIC,2024,5,5_14,
Bahrain,BHR,EMRO,HIC,2024,6,15_64,
Bahrain,BHR,EMRO,HIC,2024,6,5_14,
Bahrain,BHR,EMRO,HIC,2025,12,65+,
Bahrain,BHR,EMRO,HIC,2020,4,65+,1
Bahrain,BHR,EMRO,HIC,2020,6,15_64,36
Bahrain,BHR,EMRO,HIC,2020,6,65+,28
Bahrain,BHR,EMRO,HIC,2020,7,0_4,0
Bahrain,BHR,EMRO,HIC,2020,7,15_64,42
Bahrain,BHR,EMRO,HIC,2020,7,65+,22
Bahrain,BHR,EMRO,HIC,2020,11,0_4,0
Bahrain,BHR,EMRO,HIC,2020,11,5_14,0
Bahrain,BHR,EMRO,HIC,2020,11,65+,13
Bahrain,BHR,EMRO,HIC,2020,12,0_4,0
Bahrain,BHR,EMRO,HIC,2020,12,5_14,0
Bahrain,BHR,EMRO,HIC,2021,1,0_4,0
Bahrain,BHR,EMRO,HIC,2021,2,65+,46
Bahrain,BHR,EMRO,HIC,2021,4,0_4,0
Bahrain,BHR,EMRO,HIC,2021,4,15_64,68
Bahrain,BHR,EMRO,HIC,2021,5,0_4,0
Bahrain,BHR,EMRO,HIC,2021,6,15_64,269
Bahrain,BHR,EMRO,HIC,2021,8,15_64,0
Bahrain,BHR,EMRO,HIC,2021,9,15_64,1
Bahrain,BHR,EMRO,HIC,2021,9,5_14,0
Bahrain,BHR,EMRO,HIC,2021,10,5_14,0
Bahrain,BHR,EMRO,HIC,2022,3,0_4,0
Bahrain,BHR,EMRO,HIC,2022,3,5_14,0
Bahrain,BHR,EMRO,HIC,2022,4,15_64,2
Bahrain,BHR,EMRO,HIC,2022,6,65+,6
Bahrain,BHR,EMRO,HIC,2022,7,65+,12
Bahrain,BHR,EMRO,HIC,2023,4,65+,3
Bahrain,BHR,EMRO,HIC,2023,7,65+,1
Bahrain,BHR,EMRO,HIC,2023,9,65+,
Bahrain,BHR,EMRO,HIC,2023,12,0_4,
Bahrain,BHR,EMRO,HIC,2024,3,65+,
Bahrain,BHR,EMRO,HIC,2024,4,65+,
Bahrain,BHR,EMRO,HIC,2024,8,0_4,
Bahrain,BHR,EMRO,HIC,2024,9,0_4,
Bahrain,BHR,EMRO,HIC,2024,12,15_64,
Bahrain,BHR,EMRO,HIC,2025,1,65+,
Bahrain,BHR,EMRO,HIC,2025,12,15_64,
Bahrain,BHR,EMRO,HIC,2020,6,5_14,0
Bahrain,BHR,EMRO,HIC,2020,7,5_14,0
Bahrain,BHR,EMRO,HIC,2020,9,0_4,0
Bahrain,BHR,EMRO,HIC,2020,10,0_4,0
Bahrain,BHR,EMRO,HIC,2020,11,15_64,7
Bahrain,BHR,EMRO,HIC,2021,1,5_14,0
Bahrain,BHR,EMRO,HIC,2021,4,5_14,0
Bahrain,BHR,EMRO,HIC,2021,5,5_14,0
Bahrain,BHR,EMRO,HIC,2021,7,15_64,11
Bahrain,BHR,EMRO,HIC,2021,8,0_4,0
Bahrain,BHR,EMRO,HIC,2022,2,15_64,9
Bahrain,BHR,EMRO,HIC,2022,6,0_4,0
Bahrain,BHR,EMRO,HIC,2022,7,15_64,3
Bahrain,BHR,EMRO,HIC,2022,9,15_64,2
Bahrain,BHR,EMRO,HIC,2023,3,15_64,5
Bahrain,BHR,EMRO,HIC,2023,4,15_64,0
Bahrain,BHR,EMRO,HIC,2023,8,5_14,0
Bahrain,BHR,EMRO,HIC,2023,12,5_14,
